path,label,score
./data/Normal/Normal-3157.png,Normal,0.001683516
./data/Normal/Normal-759.png,Normal,0.0016823944
./data/Normal/Normal-1101.png,Normal,0.0016802801
./data/Pneumonia/Viral Pneumonia-843.png,Pneumonia,0.0016793688
./data/Normal/Normal-3481.png,Normal,0.0016774035
./data/Normal/Normal-656.png,Normal,0.0016761426
./data/Pneumonia/Viral Pneumonia-474.png,Pneumonia,0.0016742023
./data/Pneumonia/Viral Pneumonia-643.png,Pneumonia,0.0016730052
./data/COVID/COVID-1626.png,COVID,0.0016652751
./data/Normal/Normal-585.png,Normal,0.0016641452
./data/Normal/Normal-58.png,Normal,0.0016634229
./data/Normal/Normal-615.png,Normal,0.0016629399
./data/Pneumonia/Viral Pneumonia-245.png,Pneumonia,0.0016586795
./data/Pneumonia/Viral Pneumonia-1337.png,Pneumonia,0.0016576736
./data/Pneumonia/Viral Pneumonia-1062.png,Pneumonia,0.0016573595
./data/Normal/Normal-747.png,Normal,0.001656238
./data/Pneumonia/Viral Pneumonia-501.png,Pneumonia,0.0016559724
./data/Pneumonia/Viral Pneumonia-694.png,Pneumonia,0.0016559651
./data/Pneumonia/Viral Pneumonia-1338.png,Pneumonia,0.0016547181
./data/Normal/Normal-226.png,Normal,0.001654577
./data/Normal/Normal-7279.png,Normal,0.0016529611
./data/Pneumonia/Viral Pneumonia-1002.png,Pneumonia,0.0016503765
./data/Normal/Normal-9326.png,Normal,0.0016502613
./data/COVID/COVID-2631.png,COVID,0.0016481234
./data/Normal/Normal-168.png,Normal,0.0016476724
./data/Normal/Normal-1326.png,Normal,0.0016409833
./data/Pneumonia/Viral Pneumonia-1144.png,Pneumonia,0.001639172
./data/Normal/Normal-821.png,Normal,0.0016363262
./data/COVID/COVID-1530.png,COVID,0.0016359717
./data/Pneumonia/Viral Pneumonia-502.png,Pneumonia,0.0016353918
./data/Normal/Normal-648.png,Normal,0.0016344596
./data/Normal/Normal-651.png,Normal,0.0016340271
./data/Pneumonia/Viral Pneumonia-115.png,Pneumonia,0.0016280432
./data/COVID/COVID-748.png,COVID,0.0016276742
./data/Pneumonia/Viral Pneumonia-1096.png,Pneumonia,0.0016224902
./data/Pneumonia/Viral Pneumonia-187.png,Pneumonia,0.001622344
./data/Normal/Normal-1223.png,Normal,0.00162074
./data/COVID/COVID-385.png,COVID,0.001619123
./data/Pneumonia/Viral Pneumonia-1107.png,Pneumonia,0.0016187947
./data/Normal/Normal-234.png,Normal,0.0016183075
./data/COVID/COVID-29.png,COVID,0.001617007
./data/Normal/Normal-962.png,Normal,0.001615671
./data/COVID/COVID-1239.png,COVID,0.0016139206
./data/COVID/COVID-2789.png,COVID,0.0016126332
./data/Normal/Normal-553.png,Normal,0.001611794
./data/Normal/Normal-1215.png,Normal,0.0016085154
./data/Normal/Normal-461.png,Normal,0.0016062434
./data/Pneumonia/Viral Pneumonia-1025.png,Pneumonia,0.001605749
./data/Pneumonia/Viral Pneumonia-4.png,Pneumonia,0.0016055789
./data/Normal/Normal-1272.png,Normal,0.001604131
./data/Pneumonia/Viral Pneumonia-1132.png,Pneumonia,0.0016027186
./data/Normal/Normal-1190.png,Normal,0.0016022765
./data/COVID/COVID-197.png,COVID,0.0016010298
./data/COVID/COVID-377.png,COVID,0.0016009806
./data/Pneumonia/Viral Pneumonia-1254.png,Pneumonia,0.0015968696
./data/Pneumonia/Viral Pneumonia-1162.png,Pneumonia,0.0015947878
./data/Pneumonia/Viral Pneumonia-1089.png,Pneumonia,0.0015921551
./data/Pneumonia/Viral Pneumonia-244.png,Pneumonia,0.0015914834
./data/Normal/Normal-799.png,Normal,0.0015906986
./data/COVID/COVID-2788.png,COVID,0.0015897887
./data/COVID/COVID-541.png,COVID,0.001588172
./data/Pneumonia/Viral Pneumonia-1303.png,Pneumonia,0.0015874556
./data/Normal/Normal-76.png,Normal,0.0015871644
./data/Normal/Normal-1078.png,Normal,0.0015824246
./data/Normal/Normal-1659.png,Normal,0.0015810954
./data/Pneumonia/Viral Pneumonia-149.png,Pneumonia,0.0015793862
./data/Pneumonia/Viral Pneumonia-485.png,Pneumonia,0.0015784481
./data/Pneumonia/Viral Pneumonia-1044.png,Pneumonia,0.0015742974
./data/Pneumonia/Viral Pneumonia-1067.png,Pneumonia,0.0015738555
./data/Pneumonia/Viral Pneumonia-114.png,Pneumonia,0.0015729056
./data/Normal/Normal-698.png,Normal,0.0015719314
./data/Normal/Normal-7053.png,Normal,0.0015719138
./data/Pneumonia/Viral Pneumonia-1297.png,Pneumonia,0.0015667756
./data/Pneumonia/Viral Pneumonia-183.png,Pneumonia,0.001566678
./data/Pneumonia/Viral Pneumonia-1237.png,Pneumonia,0.0015650946
./data/Normal/Normal-162.png,Normal,0.0015646257
./data/Pneumonia/Viral Pneumonia-1087.png,Pneumonia,0.0015622082
./data/Normal/Normal-610.png,Normal,0.0015608876
./data/Pneumonia/Viral Pneumonia-623.png,Pneumonia,0.001560358
./data/Normal/Normal-5208.png,Normal,0.0015593187
./data/Pneumonia/Viral Pneumonia-1023.png,Pneumonia,0.0015590023
./data/Normal/Normal-3187.png,Normal,0.0015589062
./data/Pneumonia/Viral Pneumonia-363.png,Pneumonia,0.0015583832
./data/Pneumonia/Viral Pneumonia-1345.png,Pneumonia,0.0015572514
./data/Normal/Normal-6601.png,Normal,0.0015572433
./data/Normal/Normal-683.png,Normal,0.0015564308
./data/COVID/COVID-1156.png,COVID,0.0015546292
./data/Normal/Normal-9235.png,Normal,0.0015537576
./data/Normal/Normal-642.png,Normal,0.0015536486
./data/Normal/Normal-1043.png,Normal,0.0015533869
./data/Pneumonia/Viral Pneumonia-1246.png,Pneumonia,0.0015522471
./data/Normal/Normal-70.png,Normal,0.0015511587
./data/Pneumonia/Viral Pneumonia-738.png,Pneumonia,0.0015503466
./data/COVID/COVID-2144.png,COVID,0.0015490277
./data/Pneumonia/Viral Pneumonia-1288.png,Pneumonia,0.0015489188
./data/Normal/Normal-4627.png,Normal,0.0015476134
./data/Pneumonia/Viral Pneumonia-1127.png,Pneumonia,0.0015471361
./data/Pneumonia/Viral Pneumonia-275.png,Pneumonia,0.0015470062
./data/COVID/COVID-1648.png,COVID,0.0015466292
./data/Normal/Normal-1123.png,Normal,0.0015456015
./data/Pneumonia/Viral Pneumonia-1013.png,Pneumonia,0.0015427467
./data/Pneumonia/Viral Pneumonia-464.png,Pneumonia,0.0015400846
./data/Normal/Normal-798.png,Normal,0.0015395044
./data/Normal/Normal-918.png,Normal,0.0015385274
./data/Normal/Normal-1140.png,Normal,0.0015380734
./data/Normal/Normal-3803.png,Normal,0.0015379165
./data/Pneumonia/Viral Pneumonia-532.png,Pneumonia,0.0015370013
./data/Normal/Normal-198.png,Normal,0.0015363095
./data/Pneumonia/Viral Pneumonia-216.png,Pneumonia,0.0015340215
./data/Normal/Normal-1054.png,Normal,0.0015323242
./data/Normal/Normal-123.png,Normal,0.0015322254
./data/Normal/Normal-1265.png,Normal,0.001528756
./data/Pneumonia/Viral Pneumonia-152.png,Pneumonia,0.0015279858
./data/COVID/COVID-2934.png,COVID,0.0015271325
./data/Normal/Normal-1355.png,Normal,0.001525281
./data/Pneumonia/Viral Pneumonia-1152.png,Pneumonia,0.0015226731
./data/Pneumonia/Viral Pneumonia-242.png,Pneumonia,0.0015221072
./data/Pneumonia/Viral Pneumonia-649.png,Pneumonia,0.0015218446
./data/COVID/COVID-1668.png,COVID,0.0015185025
./data/Pneumonia/Viral Pneumonia-689.png,Pneumonia,0.0015146089
./data/Normal/Normal-186.png,Normal,0.001514208
./data/Pneumonia/Viral Pneumonia-996.png,Pneumonia,0.0015116512
./data/COVID/COVID-342.png,COVID,0.0015111186
./data/Pneumonia/Viral Pneumonia-1048.png,Pneumonia,0.0015090022
./data/COVID/COVID-187.png,COVID,0.0015086172
./data/COVID/COVID-1658.png,COVID,0.0015083357
./data/Pneumonia/Viral Pneumonia-845.png,Pneumonia,0.0015071251
./data/Pneumonia/Viral Pneumonia-1138.png,Pneumonia,0.0015058478
./data/Normal/Normal-1727.png,Normal,0.0015043725
./data/Normal/Normal-136.png,Normal,0.0015036139
./data/Pneumonia/Viral Pneumonia-1150.png,Pneumonia,0.0015030885
./data/Normal/Normal-812.png,Normal,0.0015030811
./data/Normal/Normal-1208.png,Normal,0.0015025367
./data/Normal/Normal-860.png,Normal,0.001501773
./data/Pneumonia/Viral Pneumonia-1085.png,Pneumonia,0.0015005934
./data/COVID/COVID-1828.png,COVID,0.0014999898
./data/Normal/Normal-670.png,Normal,0.0014984768
./data/Pneumonia/Viral Pneumonia-1078.png,Pneumonia,0.0014960347
./data/Normal/Normal-986.png,Normal,0.0014959548
./data/Pneumonia/Viral Pneumonia-726.png,Pneumonia,0.0014951205
./data/Normal/Normal-1631.png,Normal,0.0014946169
./data/COVID/COVID-1151.png,COVID,0.0014930759
./data/COVID/COVID-3042.png,COVID,0.0014921132
./data/Pneumonia/Viral Pneumonia-582.png,Pneumonia,0.0014899244
./data/Pneumonia/Viral Pneumonia-521.png,Pneumonia,0.001487685
./data/Pneumonia/Viral Pneumonia-1196.png,Pneumonia,0.0014875385
./data/Pneumonia/Viral Pneumonia-946.png,Pneumonia,0.001485633
./data/Normal/Normal-847.png,Normal,0.0014852902
./data/COVID/COVID-473.png,COVID,0.0014847417
./data/COVID/COVID-898.png,COVID,0.0014845291
./data/COVID/COVID-1126.png,COVID,0.0014836333
./data/COVID/COVID-505.png,COVID,0.0014823037
./data/COVID/COVID-1335.png,COVID,0.0014822208
./data/COVID/COVID-1851.png,COVID,0.0014818462
./data/Pneumonia/Viral Pneumonia-1293.png,Pneumonia,0.0014818403
./data/Pneumonia/Viral Pneumonia-396.png,Pneumonia,0.0014778541
./data/Normal/Normal-593.png,Normal,0.0014754636
./data/Normal/Normal-1178.png,Normal,0.0014734312
./data/Pneumonia/Viral Pneumonia-1280.png,Pneumonia,0.0014700482
./data/Normal/Normal-10107.png,Normal,0.0014685644
./data/Pneumonia/Viral Pneumonia-1003.png,Pneumonia,0.0014661881
./data/Normal/Normal-1025.png,Normal,0.0014659958
./data/Normal/Normal-1058.png,Normal,0.0014655916
./data/Normal/Normal-3239.png,Normal,0.001463685
./data/Pneumonia/Viral Pneumonia-480.png,Pneumonia,0.0014633576
./data/Pneumonia/Viral Pneumonia-780.png,Pneumonia,0.0014625916
./data/Pneumonia/Viral Pneumonia-86.png,Pneumonia,0.0014599479
./data/COVID/COVID-379.png,COVID,0.0014578196
./data/Pneumonia/Viral Pneumonia-1073.png,Pneumonia,0.0014563596
./data/Pneumonia/Viral Pneumonia-808.png,Pneumonia,0.0014562418
./data/Pneumonia/Viral Pneumonia-1126.png,Pneumonia,0.0014559305
./data/Pneumonia/Viral Pneumonia-141.png,Pneumonia,0.0014546316
./data/Normal/Normal-1942.png,Normal,0.0014545402
./data/COVID/COVID-1160.png,COVID,0.0014543177
./data/Normal/Normal-133.png,Normal,0.0014534912
./data/Pneumonia/Viral Pneumonia-1140.png,Pneumonia,0.0014526597
./data/Normal/Normal-185.png,Normal,0.0014522071
./data/Pneumonia/Viral Pneumonia-198.png,Pneumonia,0.0014515659
./data/COVID/COVID-34.png,COVID,0.0014508357
./data/Normal/Normal-7739.png,Normal,0.0014503044
./data/Pneumonia/Viral Pneumonia-1283.png,Pneumonia,0.001450285
./data/Pneumonia/Viral Pneumonia-214.png,Pneumonia,0.001450238
./data/Pneumonia/Viral Pneumonia-5.png,Pneumonia,0.0014500775
./data/Pneumonia/Viral Pneumonia-601.png,Pneumonia,0.0014496917
./data/Pneumonia/Viral Pneumonia-838.png,Pneumonia,0.0014493201
./data/COVID/COVID-952.png,COVID,0.0014490362
./data/Normal/Normal-1096.png,Normal,0.0014489689
./data/Normal/Normal-1166.png,Normal,0.0014478314
./data/Pneumonia/Viral Pneumonia-1148.png,Pneumonia,0.001445358
./data/Normal/Normal-1111.png,Normal,0.001445069
./data/Pneumonia/Viral Pneumonia-1082.png,Pneumonia,0.0014441562
./data/COVID/COVID-2043.png,COVID,0.0014420107
./data/Pneumonia/Viral Pneumonia-1139.png,Pneumonia,0.0014377977
./data/Normal/Normal-942.png,Normal,0.0014372056
./data/Pneumonia/Viral Pneumonia-545.png,Pneumonia,0.0014363991
./data/Pneumonia/Viral Pneumonia-583.png,Pneumonia,0.0014360801
./data/Pneumonia/Viral Pneumonia-452.png,Pneumonia,0.0014341837
./data/Normal/Normal-9543.png,Normal,0.0014336256
./data/Normal/Normal-695.png,Normal,0.0014333115
./data/COVID/COVID-2046.png,COVID,0.0014302551
./data/Normal/Normal-275.png,Normal,0.0014290165
./data/Normal/Normal-1157.png,Normal,0.0014287529
./data/Pneumonia/Viral Pneumonia-915.png,Pneumonia,0.0014277578
./data/Normal/Normal-1130.png,Normal,0.0014270553
./data/Normal/Normal-9757.png,Normal,0.0014267315
./data/Pneumonia/Viral Pneumonia-1163.png,Pneumonia,0.0014266752
./data/Pneumonia/Viral Pneumonia-130.png,Pneumonia,0.0014264471
./data/Pneumonia/Viral Pneumonia-1291.png,Pneumonia,0.001426253
./data/Pneumonia/Viral Pneumonia-716.png,Pneumonia,0.001425782
./data/Normal/Normal-976.png,Normal,0.0014249459
./data/Pneumonia/Viral Pneumonia-1300.png,Pneumonia,0.0014230032
./data/Normal/Normal-8399.png,Normal,0.0014202734
./data/Pneumonia/Viral Pneumonia-941.png,Pneumonia,0.0014196953
./data/Normal/Normal-802.png,Normal,0.0014193996
./data/COVID/COVID-605.png,COVID,0.0014189682
./data/Normal/Normal-1202.png,Normal,0.001418266
./data/Pneumonia/Viral Pneumonia-848.png,Pneumonia,0.0014163104
./data/COVID/COVID-708.png,COVID,0.0014159908
./data/Pneumonia/Viral Pneumonia-627.png,Pneumonia,0.0014155782
./data/Pneumonia/Viral Pneumonia-1278.png,Pneumonia,0.0014148208
./data/Normal/Normal-685.png,Normal,0.0014139903
./data/COVID/COVID-622.png,COVID,0.0014139576
./data/COVID/COVID-3125.png,COVID,0.0014139446
./data/COVID/COVID-2362.png,COVID,0.001413314
./data/Normal/Normal-7145.png,Normal,0.0014123885
./data/Pneumonia/Viral Pneumonia-1117.png,Pneumonia,0.0014115146
./data/COVID/COVID-1950.png,COVID,0.0014114843
./data/Normal/Normal-1384.png,Normal,0.0014113513
./data/COVID/COVID-337.png,COVID,0.0014095125
./data/Pneumonia/Viral Pneumonia-799.png,Pneumonia,0.0014071295
./data/Normal/Normal-668.png,Normal,0.0014071052
./data/Pneumonia/Viral Pneumonia-588.png,Pneumonia,0.0014070352
./data/COVID/COVID-1201.png,COVID,0.0014065339
./data/Pneumonia/Viral Pneumonia-525.png,Pneumonia,0.0014064149
./data/COVID/COVID-1099.png,COVID,0.0014054691
./data/Pneumonia/Viral Pneumonia-79.png,Pneumonia,0.0014047947
./data/Normal/Normal-740.png,Normal,0.0014040873
./data/Pneumonia/Viral Pneumonia-1309.png,Pneumonia,0.0014033135
./data/Normal/Normal-737.png,Normal,0.0014021674
./data/Normal/Normal-190.png,Normal,0.0014020924
./data/Pneumonia/Viral Pneumonia-96.png,Pneumonia,0.0014006358
./data/Normal/Normal-4679.png,Normal,0.0014004469
./data/Pneumonia/Viral Pneumonia-544.png,Pneumonia,0.0014001579
./data/Normal/Normal-280.png,Normal,0.0014000151
./data/Normal/Normal-6360.png,Normal,0.0013994297
./data/COVID/COVID-350.png,COVID,0.0013987119
./data/Pneumonia/Viral Pneumonia-723.png,Pneumonia,0.0013972172
./data/Pneumonia/Viral Pneumonia-400.png,Pneumonia,0.0013961531
./data/Normal/Normal-2276.png,Normal,0.0013960804
./data/COVID/COVID-1011.png,COVID,0.0013958757
./data/Pneumonia/Viral Pneumonia-671.png,Pneumonia,0.0013949573
./data/Normal/Normal-590.png,Normal,0.0013947187
./data/Pneumonia/Viral Pneumonia-439.png,Pneumonia,0.0013938635
./data/Normal/Normal-138.png,Normal,0.0013938178
./data/Pneumonia/Viral Pneumonia-367.png,Pneumonia,0.0013935999
./data/Normal/Normal-1194.png,Normal,0.0013934118
./data/Normal/Normal-1159.png,Normal,0.0013913237
./data/COVID/COVID-439.png,COVID,0.0013909499
./data/COVID/COVID-2394.png,COVID,0.0013908888
./data/Normal/Normal-1309.png,Normal,0.0013907627
./data/COVID/COVID-2943.png,COVID,0.0013889414
./data/Normal/Normal-1033.png,Normal,0.0013879704
./data/Normal/Normal-927.png,Normal,0.0013879421
./data/Normal/Normal-704.png,Normal,0.0013874182
./data/Normal/Normal-1121.png,Normal,0.0013858844
./data/Normal/Normal-240.png,Normal,0.001385668
./data/Normal/Normal-855.png,Normal,0.0013850575
./data/Pneumonia/Viral Pneumonia-102.png,Pneumonia,0.001384384
./data/Pneumonia/Viral Pneumonia-1142.png,Pneumonia,0.0013843547
./data/Normal/Normal-1321.png,Normal,0.0013822356
./data/Pneumonia/Viral Pneumonia-486.png,Pneumonia,0.0013818555
./data/Normal/Normal-1964.png,Normal,0.0013807393
./data/Normal/Normal-760.png,Normal,0.0013790173
./data/Normal/Normal-104.png,Normal,0.0013773211
./data/Normal/Normal-5439.png,Normal,0.0013770706
./data/Normal/Normal-1029.png,Normal,0.0013768396
./data/Normal/Normal-9110.png,Normal,0.0013765512
./data/Normal/Normal-112.png,Normal,0.0013764055
./data/Normal/Normal-734.png,Normal,0.0013760923
./data/Normal/Normal-1414.png,Normal,0.0013744608
./data/Pneumonia/Viral Pneumonia-1236.png,Pneumonia,0.0013722165
./data/COVID/COVID-2376.png,COVID,0.0013719094
./data/COVID/COVID-976.png,COVID,0.0013702284
./data/Pneumonia/Viral Pneumonia-481.png,Pneumonia,0.0013699569
./data/Normal/Normal-5526.png,Normal,0.0013698051
./data/Normal/Normal-306.png,Normal,0.0013693798
./data/Pneumonia/Viral Pneumonia-811.png,Pneumonia,0.0013687056
./data/Pneumonia/Viral Pneumonia-16.png,Pneumonia,0.0013677541
./data/COVID/COVID-550.png,COVID,0.0013677028
./data/Normal/Normal-1256.png,Normal,0.0013675911
./data/COVID/COVID-383.png,COVID,0.0013661594
./data/Normal/Normal-172.png,Normal,0.001365206
./data/Pneumonia/Viral Pneumonia-1302.png,Pneumonia,0.0013648403
./data/Pneumonia/Viral Pneumonia-914.png,Pneumonia,0.0013622041
./data/Normal/Normal-644.png,Normal,0.0013606476
./data/Pneumonia/Viral Pneumonia-549.png,Pneumonia,0.0013603931
./data/Pneumonia/Viral Pneumonia-756.png,Pneumonia,0.001360306
./data/COVID/COVID-1390.png,COVID,0.001359925
./data/Normal/Normal-660.png,Normal,0.0013591468
./data/Normal/Normal-1171.png,Normal,0.0013588336
./data/Normal/Normal-1146.png,Normal,0.0013580117
./data/Normal/Normal-1147.png,Normal,0.0013579458
./data/COVID/COVID-2094.png,COVID,0.0013578145
./data/Normal/Normal-582.png,Normal,0.0013578023
./data/Pneumonia/Viral Pneumonia-965.png,Pneumonia,0.0013570705
./data/Normal/Normal-194.png,Normal,0.0013560911
./data/Normal/Normal-1082.png,Normal,0.0013559167
./data/Normal/Normal-1094.png,Normal,0.0013547572
./data/Normal/Normal-3745.png,Normal,0.0013539221
./data/COVID/COVID-1550.png,COVID,0.0013537557
./data/Pneumonia/Viral Pneumonia-809.png,Pneumonia,0.0013535724
./data/Normal/Normal-1263.png,Normal,0.0013530331
