path,label,score
./data/Pneumonia/Viral Pneumonia-1002.png,Pneumonia,-0.11697950694418113
./data/Normal/Normal-4170.png,Normal,-0.1170276253804376
./data/COVID/COVID-1980.png,COVID,-0.1170505501406337
./data/Normal/Normal-1321.png,Normal,-0.11715626131339063
./data/Normal/Normal-5969.png,Normal,-0.11716165833172221
./data/COVID/COVID-3348.png,COVID,-0.11728274155350288
./data/COVID/COVID-2788.png,COVID,-0.11733521427979815
./data/Normal/Normal-7280.png,Normal,-0.11738096525298014
./data/COVID/COVID-2122.png,COVID,-0.11738431759219764
./data/Normal/Normal-577.png,Normal,-0.11743524983572207
./data/Normal/Normal-179.png,Normal,-0.11753139301783505
./data/COVID/COVID-3335.png,COVID,-0.11753535811210003
./data/Pneumonia/Viral Pneumonia-17.png,Pneumonia,-0.11767829977425148
./data/Pneumonia/Viral Pneumonia-69.png,Pneumonia,-0.11782200456069342
./data/Normal/Normal-278.png,Normal,-0.11792712139139011
./data/Normal/Normal-1130.png,Normal,-0.11794238846117344
./data/Pneumonia/Viral Pneumonia-1083.png,Pneumonia,-0.11797930723266598
./data/Normal/Normal-212.png,Normal,-0.11808889415724194
./data/COVID/COVID-830.png,COVID,-0.11824555101430806
./data/Normal/Normal-995.png,Normal,-0.11825629298204976
./data/Pneumonia/Viral Pneumonia-958.png,Pneumonia,-0.11844439464775669
./data/Pneumonia/Viral Pneumonia-177.png,Pneumonia,-0.11858596183055009
./data/Normal/Normal-2110.png,Normal,-0.11860835128323399
./data/Pneumonia/Viral Pneumonia-145.png,Pneumonia,-0.11870465934484659
./data/Normal/Normal-783.png,Normal,-0.11871365729126415
./data/COVID/COVID-1662.png,COVID,-0.11874586176614316
./data/Normal/Normal-5439.png,Normal,-0.11880545645304097
./data/Normal/Normal-7428.png,Normal,-0.1188173702387949
./data/Normal/Normal-2777.png,Normal,-0.11883241550493795
./data/Normal/Normal-3008.png,Normal,-0.11884466377179259
./data/Normal/Normal-198.png,Normal,-0.11899577854441329
./data/Pneumonia/Viral Pneumonia-901.png,Pneumonia,-0.1190516995795427
./data/Normal/Normal-4684.png,Normal,-0.11907979009993935
./data/COVID/COVID-1177.png,COVID,-0.11908217992130049
./data/Normal/Normal-376.png,Normal,-0.11915325141330685
./data/Normal/Normal-1033.png,Normal,-0.11920910324084594
./data/Normal/Normal-375.png,Normal,-0.11923122347749232
./data/Pneumonia/Viral Pneumonia-680.png,Pneumonia,-0.11925874121854485
./data/Normal/Normal-738.png,Normal,-0.11940885007671637
./data/Pneumonia/Viral Pneumonia-1119.png,Pneumonia,-0.11946530097837554
./data/Normal/Normal-615.png,Normal,-0.11947621148886467
./data/Pneumonia/Viral Pneumonia-312.png,Pneumonia,-0.11953861713242692
./data/Normal/Normal-5009.png,Normal,-0.11954943446440014
./data/COVID/COVID-1843.png,COVID,-0.1195522634348003
./data/COVID/COVID-818.png,COVID,-0.11957694727557655
./data/Pneumonia/Viral Pneumonia-1167.png,Pneumonia,-0.11970436537180634
./data/COVID/COVID-1379.png,COVID,-0.11971051245659742
./data/Normal/Normal-3307.png,Normal,-0.11974517579487409
./data/COVID/COVID-3486.png,COVID,-0.11979999583357542
./data/Pneumonia/Viral Pneumonia-664.png,Pneumonia,-0.11980487600584683
./data/COVID/COVID-1816.png,COVID,-0.11989462679876467
./data/Normal/Normal-9070.png,Normal,-0.1199060125131643
./data/COVID/COVID-3339.png,COVID,-0.11993462820596529
./data/Pneumonia/Viral Pneumonia-310.png,Pneumonia,-0.12000934247941425
./data/Pneumonia/Viral Pneumonia-988.png,Pneumonia,-0.12003997578004727
./data/Normal/Normal-5527.png,Normal,-0.12016368729840227
./data/Normal/Normal-531.png,Normal,-0.1201835500630089
./data/Normal/Normal-138.png,Normal,-0.12024048311655589
./data/Pneumonia/Viral Pneumonia-13.png,Pneumonia,-0.12024129414121781
./data/COVID/COVID-1845.png,COVID,-0.12024602402284867
./data/Normal/Normal-641.png,Normal,-0.12031816124848171
./data/Pneumonia/Viral Pneumonia-458.png,Pneumonia,-0.12032678117087064
./data/Pneumonia/Viral Pneumonia-239.png,Pneumonia,-0.12033213764948353
./data/Normal/Normal-8341.png,Normal,-0.12039116165693015
./data/Normal/Normal-2410.png,Normal,-0.12043583374866607
./data/COVID/COVID-3153.png,COVID,-0.120473209881375
./data/Normal/Normal-1285.png,Normal,-0.12060272555492124
./data/Normal/Normal-427.png,Normal,-0.12065391336300685
./data/Normal/Normal-1355.png,Normal,-0.12070628813115586
./data/COVID/COVID-2876.png,COVID,-0.12076199341926941
./data/COVID/COVID-1849.png,COVID,-0.12078369625850349
./data/COVID/COVID-2016.png,COVID,-0.12081069557337776
./data/COVID/COVID-3462.png,COVID,-0.12093585647295957
./data/Normal/Normal-3201.png,Normal,-0.12096065364438002
./data/Pneumonia/Viral Pneumonia-1229.png,Pneumonia,-0.12101973420763068
./data/Normal/Normal-4623.png,Normal,-0.12102625268714107
./data/Normal/Normal-402.png,Normal,-0.1211501903642726
./data/Normal/Normal-572.png,Normal,-0.12115509219617304
./data/COVID/COVID-1337.png,COVID,-0.12118656204873335
./data/Pneumonia/Viral Pneumonia-215.png,Pneumonia,-0.12118759538676466
./data/COVID/COVID-3459.png,COVID,-0.12123672720331585
./data/Normal/Normal-836.png,Normal,-0.12124331781121067
./data/Normal/Normal-77.png,Normal,-0.12126683858383935
./data/COVID/COVID-458.png,COVID,-0.12131445628534077
./data/Normal/Normal-464.png,Normal,-0.12132263840729629
./data/Normal/Normal-9452.png,Normal,-0.12135362377095443
./data/COVID/COVID-3267.png,COVID,-0.12143560044065
./data/Pneumonia/Viral Pneumonia-166.png,Pneumonia,-0.12148871166426062
./data/Normal/Normal-1627.png,Normal,-0.12157307911682258
./data/COVID/COVID-507.png,COVID,-0.1216424174246103
./data/Normal/Normal-4905.png,Normal,-0.12167839785828422
./data/Pneumonia/Viral Pneumonia-1217.png,Pneumonia,-0.12168583332243343
./data/Normal/Normal-3022.png,Normal,-0.12170293626748796
./data/Normal/Normal-685.png,Normal,-0.12178646341458382
./data/COVID/COVID-516.png,COVID,-0.12182857793984964
./data/Normal/Normal-4676.png,Normal,-0.12185091205971843
./data/Pneumonia/Viral Pneumonia-997.png,Pneumonia,-0.12186237196554589
./data/Normal/Normal-5897.png,Normal,-0.12186388380970298
./data/Pneumonia/Viral Pneumonia-1290.png,Pneumonia,-0.12187702117879434
./data/COVID/COVID-2613.png,COVID,-0.12190193550020129
./data/COVID/COVID-1391.png,COVID,-0.12191310541600292
./data/Normal/Normal-290.png,Normal,-0.12197529927124312
./data/Normal/Normal-7915.png,Normal,-0.1219884985015014
./data/Normal/Normal-9919.png,Normal,-0.12211928646457015
./data/Normal/Normal-1094.png,Normal,-0.12212459198061837
./data/Pneumonia/Viral Pneumonia-975.png,Pneumonia,-0.12216288116352114
./data/Pneumonia/Viral Pneumonia-1223.png,Pneumonia,-0.1222368848792495
./data/COVID/COVID-775.png,COVID,-0.12226307891631821
./data/Normal/Normal-462.png,Normal,-0.12227118967533146
./data/COVID/COVID-2094.png,COVID,-0.1223202987334947
./data/COVID/COVID-2637.png,COVID,-0.12232656854353569
./data/Normal/Normal-8225.png,Normal,-0.12235024438370345
./data/Pneumonia/Viral Pneumonia-1214.png,Pneumonia,-0.12240277436063018
./data/Normal/Normal-8256.png,Normal,-0.1224701079149696
./data/Normal/Normal-6667.png,Normal,-0.12248933104123455
./data/Normal/Normal-1808.png,Normal,-0.1226135807139091
./data/Pneumonia/Viral Pneumonia-1273.png,Pneumonia,-0.1226221763740028
./data/Normal/Normal-1356.png,Normal,-0.12277344757323039
./data/COVID/COVID-1508.png,COVID,-0.1227979476895455
./data/COVID/COVID-1990.png,COVID,-0.12281840617534079
./data/Normal/Normal-4.png,Normal,-0.12286628980356312
./data/Pneumonia/Viral Pneumonia-138.png,Pneumonia,-0.12305016507223554
./data/COVID/COVID-2786.png,COVID,-0.12308214263641698
./data/Pneumonia/Viral Pneumonia-25.png,Pneumonia,-0.12308955376509978
./data/Normal/Normal-795.png,Normal,-0.12309202264157548
./data/COVID/COVID-955.png,COVID,-0.12311879801426895
./data/Pneumonia/Viral Pneumonia-351.png,Pneumonia,-0.12312871842188394
./data/Normal/Normal-3483.png,Normal,-0.1231936294456974
./data/Normal/Normal-1616.png,Normal,-0.12322155135566559
./data/Normal/Normal-564.png,Normal,-0.12330531479921863
./data/Normal/Normal-4131.png,Normal,-0.1233282093000484
./data/Normal/Normal-2424.png,Normal,-0.12333491183826578
./data/COVID/COVID-2043.png,COVID,-0.1233510168343801
./data/Normal/Normal-2211.png,Normal,-0.12336158516419171
./data/Pneumonia/Viral Pneumonia-399.png,Pneumonia,-0.1233760028632453
./data/Normal/Normal-7659.png,Normal,-0.12338394159489069
./data/Pneumonia/Viral Pneumonia-502.png,Pneumonia,-0.1233849448414242
./data/COVID/COVID-473.png,COVID,-0.12339999906720739
./data/Pneumonia/Viral Pneumonia-339.png,Pneumonia,-0.12341696358075588
./data/COVID/COVID-1267.png,COVID,-0.12342080384936022
./data/Normal/Normal-5158.png,Normal,-0.12342558543906379
./data/Normal/Normal-316.png,Normal,-0.12347228356148227
./data/Normal/Normal-582.png,Normal,-0.12355292922115474
./data/Pneumonia/Viral Pneumonia-957.png,Pneumonia,-0.12355829323733802
./data/Normal/Normal-3990.png,Normal,-0.12357435708308523
./data/Pneumonia/Viral Pneumonia-1008.png,Pneumonia,-0.12358667029252979
./data/Normal/Normal-4358.png,Normal,-0.12359114197052745
./data/COVID/COVID-1289.png,COVID,-0.12361914245596328
./data/COVID/COVID-3399.png,COVID,-0.12369522037441388
./data/Pneumonia/Viral Pneumonia-939.png,Pneumonia,-0.12369785532965671
./data/Normal/Normal-190.png,Normal,-0.1237445898490594
./data/Normal/Normal-213.png,Normal,-0.12380066696660502
./data/Normal/Normal-1631.png,Normal,-0.12384722014637545
./data/Pneumonia/Viral Pneumonia-721.png,Pneumonia,-0.12384946540887526
./data/Normal/Normal-8915.png,Normal,-0.12389770658554716
./data/Normal/Normal-8316.png,Normal,-0.12401669489501449
./data/COVID/COVID-2395.png,COVID,-0.12406662857199047
./data/COVID/COVID-3272.png,COVID,-0.12410183679406589
./data/Pneumonia/Viral Pneumonia-1152.png,Pneumonia,-0.12410606063547153
./data/COVID/COVID-584.png,COVID,-0.12415885834370322
./data/COVID/COVID-93.png,COVID,-0.12420037007916018
./data/Normal/Normal-76.png,Normal,-0.1243374710959611
./data/Normal/Normal-3198.png,Normal,-0.12434402024900137
./data/COVID/COVID-2212.png,COVID,-0.12438202990838171
./data/Normal/Normal-476.png,Normal,-0.12440155631405397
./data/Normal/Normal-2800.png,Normal,-0.12448729685776133
./data/Normal/Normal-6940.png,Normal,-0.12449235470720932
./data/COVID/COVID-3006.png,COVID,-0.12449441384456861
./data/COVID/COVID-73.png,COVID,-0.12453932331316775
./data/COVID/COVID-1622.png,COVID,-0.12460395681101455
./data/Normal/Normal-6694.png,Normal,-0.12469456012668662
./data/COVID/COVID-2127.png,COVID,-0.1247383366143981
./data/Pneumonia/Viral Pneumonia-333.png,Pneumonia,-0.12473975744947002
./data/Normal/Normal-1133.png,Normal,-0.12487822775178203
./data/Normal/Normal-2102.png,Normal,-0.12488790608661765
./data/Pneumonia/Viral Pneumonia-1248.png,Pneumonia,-0.12496988009961107
./data/Normal/Normal-500.png,Normal,-0.12497260906992491
./data/Normal/Normal-620.png,Normal,-0.12500974651021307
./data/Normal/Normal-657.png,Normal,-0.12501190819126462
./data/Normal/Normal-424.png,Normal,-0.12505585261819824
./data/Normal/Normal-1287.png,Normal,-0.1250907520583035
./data/COVID/COVID-1454.png,COVID,-0.1251792848418869
./data/Normal/Normal-1888.png,Normal,-0.12525052911034995
./data/Normal/Normal-798.png,Normal,-0.12526073112646813
./data/Normal/Normal-6200.png,Normal,-0.12541422373871058
./data/Normal/Normal-1265.png,Normal,-0.12549455249826463
./data/Normal/Normal-880.png,Normal,-0.12553411162743133
./data/Normal/Normal-2712.png,Normal,-0.12556054460160648
./data/Pneumonia/Viral Pneumonia-935.png,Pneumonia,-0.12558911272958118
./data/Normal/Normal-2351.png,Normal,-0.12561765727128305
./data/Normal/Normal-4889.png,Normal,-0.1256309011121084
./data/Normal/Normal-7546.png,Normal,-0.1256569890005741
./data/COVID/COVID-3413.png,COVID,-0.1256777265782546
./data/Pneumonia/Viral Pneumonia-370.png,Pneumonia,-0.12581534831899227
./data/Normal/Normal-7079.png,Normal,-0.12582224546192533
./data/COVID/COVID-351.png,COVID,-0.1258722774146972
./data/Normal/Normal-5717.png,Normal,-0.12591983571950333
./data/Normal/Normal-8249.png,Normal,-0.12593999849224224
./data/Pneumonia/Viral Pneumonia-238.png,Pneumonia,-0.12594763000432885
./data/COVID/COVID-2096.png,COVID,-0.1259537578598009
./data/Normal/Normal-4306.png,Normal,-0.125960396647885
./data/Normal/Normal-6988.png,Normal,-0.12601071628391186
./data/COVID/COVID-52.png,COVID,-0.12602919635620252
./data/Normal/Normal-8680.png,Normal,-0.12603652662577214
./data/COVID/COVID-3565.png,COVID,-0.12603917635168005
./data/Normal/Normal-7951.png,Normal,-0.12606212212162987
./data/Normal/Normal-8795.png,Normal,-0.12609084318408698
./data/COVID/COVID-1621.png,COVID,-0.1261265974797119
./data/Normal/Normal-1140.png,Normal,-0.1262568567359636
./data/Normal/Normal-8844.png,Normal,-0.12629340514816362
./data/Normal/Normal-740.png,Normal,-0.1262967024561809
./data/Normal/Normal-3479.png,Normal,-0.12630750750558944
./data/Normal/Normal-8077.png,Normal,-0.12638615867347347
./data/COVID/COVID-1822.png,COVID,-0.12643740584293883
./data/Normal/Normal-7253.png,Normal,-0.1264664819416052
./data/Pneumonia/Viral Pneumonia-972.png,Pneumonia,-0.12649376277025248
./data/COVID/COVID-1468.png,COVID,-0.12652240117741087
./data/Pneumonia/Viral Pneumonia-640.png,Pneumonia,-0.12652260316985864
./data/COVID/COVID-595.png,COVID,-0.12653893544634354
./data/COVID/COVID-3174.png,COVID,-0.1265779502877205
./data/Normal/Normal-1032.png,Normal,-0.12657855708904342
./data/Pneumonia/Viral Pneumonia-843.png,Pneumonia,-0.12660221992472265
./data/Pneumonia/Viral Pneumonia-1072.png,Pneumonia,-0.12664840519230286
./data/Pneumonia/Viral Pneumonia-771.png,Pneumonia,-0.1266625178945715
./data/Normal/Normal-9121.png,Normal,-0.1266640652732655
./data/Normal/Normal-8265.png,Normal,-0.1266662229477924
./data/Normal/Normal-1294.png,Normal,-0.12667007455161367
./data/COVID/COVID-1530.png,COVID,-0.1266881740888357
./data/COVID/COVID-3508.png,COVID,-0.12668956086491173
./data/Normal/Normal-6478.png,Normal,-0.1267056579367251
./data/Normal/Normal-197.png,Normal,-0.126740825266845
./data/COVID/COVID-257.png,COVID,-0.12675116789610547
./data/COVID/COVID-2583.png,COVID,-0.1267645975341256
./data/Normal/Normal-1326.png,Normal,-0.1268546382360628
./data/COVID/COVID-1790.png,COVID,-0.12687109854991557
./data/Normal/Normal-9083.png,Normal,-0.12688461036685567
./data/COVID/COVID-3183.png,COVID,-0.1269349860929962
./data/COVID/COVID-1684.png,COVID,-0.1269468559871771
./data/COVID/COVID-187.png,COVID,-0.1269786509654101
./data/Normal/Normal-4201.png,Normal,-0.1270449185052122
./data/COVID/COVID-2278.png,COVID,-0.12711632213494672
./data/Normal/Normal-307.png,Normal,-0.12713454665780716
./data/COVID/COVID-1282.png,COVID,-0.12714154984282322
./data/Normal/Normal-6161.png,Normal,-0.12714290320724797
./data/COVID/COVID-1753.png,COVID,-0.1271603078294709
./data/Normal/Normal-931.png,Normal,-0.12717985311549646
./data/Normal/Normal-7632.png,Normal,-0.12718242561485826
./data/Pneumonia/Viral Pneumonia-167.png,Pneumonia,-0.12725508157484144
./data/COVID/COVID-1355.png,COVID,-0.127307018763963
./data/Normal/Normal-3884.png,Normal,-0.1273111399750007
./data/COVID/COVID-1574.png,COVID,-0.12732755836266213
./data/Pneumonia/Viral Pneumonia-172.png,Pneumonia,-0.12733287706676938
./data/Normal/Normal-2151.png,Normal,-0.1273691125091162
./data/Pneumonia/Viral Pneumonia-249.png,Pneumonia,-0.12739991683133917
./data/Pneumonia/Viral Pneumonia-250.png,Pneumonia,-0.12739991683133917
./data/Pneumonia/Viral Pneumonia-894.png,Pneumonia,-0.12742557935600474
./data/Normal/Normal-877.png,Normal,-0.12744881609651287
./data/Pneumonia/Viral Pneumonia-1036.png,Pneumonia,-0.12747764317585847
./data/COVID/COVID-1846.png,COVID,-0.1274790690009054
./data/COVID/COVID-1833.png,COVID,-0.12753506715249524
./data/COVID/COVID-128.png,COVID,-0.12763634097728677
./data/COVID/COVID-421.png,COVID,-0.12766495247069382
./data/COVID/COVID-2921.png,COVID,-0.12769576928503662
./data/Pneumonia/Viral Pneumonia-175.png,Pneumonia,-0.127698147590879
./data/Normal/Normal-5794.png,Normal,-0.12770969540224825
./data/COVID/COVID-3282.png,COVID,-0.12771015241610273
./data/COVID/COVID-996.png,COVID,-0.12773166643339928
./data/Normal/Normal-9497.png,Normal,-0.12773372376268544
./data/Pneumonia/Viral Pneumonia-357.png,Pneumonia,-0.12773425885892248
./data/COVID/COVID-799.png,COVID,-0.12778748078645835
./data/Normal/Normal-4124.png,Normal,-0.12781892537636502
./data/COVID/COVID-3316.png,COVID,-0.12781931553923365
./data/Normal/Normal-107.png,Normal,-0.12782385206311225
./data/COVID/COVID-89.png,COVID,-0.12784612250425037
./data/COVID/COVID-1549.png,COVID,-0.127895280752025
./data/Normal/Normal-222.png,Normal,-0.12789753313720176
./data/COVID/COVID-2438.png,COVID,-0.12789954862426706
./data/Pneumonia/Viral Pneumonia-1144.png,Pneumonia,-0.12790362030016295
./data/Pneumonia/Viral Pneumonia-993.png,Pneumonia,-0.12790767767701422
./data/Pneumonia/Viral Pneumonia-1207.png,Pneumonia,-0.12798371632731737
./data/Pneumonia/Viral Pneumonia-902.png,Pneumonia,-0.1279845093201712
./data/Pneumonia/Viral Pneumonia-618.png,Pneumonia,-0.12799240224716413
./data/Normal/Normal-6690.png,Normal,-0.12799425659339736
./data/Normal/Normal-298.png,Normal,-0.12801208694172733
./data/COVID/COVID-61.png,COVID,-0.12805036291319694
./data/Normal/Normal-5361.png,Normal,-0.1280538847462071
./data/COVID/COVID-26.png,COVID,-0.12805526048468102
./data/Normal/Normal-10158.png,Normal,-0.12808779724879527
./data/Normal/Normal-947.png,Normal,-0.1281162963274322
./data/COVID/COVID-2849.png,COVID,-0.1281165669912928
./data/Normal/Normal-162.png,Normal,-0.1282426982599132
./data/COVID/COVID-447.png,COVID,-0.12825791709638718
./data/Pneumonia/Viral Pneumonia-986.png,Pneumonia,-0.12830539044411904
./data/Normal/Normal-1052.png,Normal,-0.1283464819136319
./data/Normal/Normal-80.png,Normal,-0.12836416406744022
./data/COVID/COVID-3228.png,COVID,-0.12837506150270095
./data/Normal/Normal-8424.png,Normal,-0.128448249042604
./data/Normal/Normal-5600.png,Normal,-0.12845448405157983
./data/Normal/Normal-8588.png,Normal,-0.12846180251698935
./data/COVID/COVID-3304.png,COVID,-0.12846816470181227
./data/Normal/Normal-1017.png,Normal,-0.12854978733357736
./data/COVID/COVID-3389.png,COVID,-0.12855224182308156
./data/Normal/Normal-793.png,Normal,-0.128586638851715
./data/Pneumonia/Viral Pneumonia-1205.png,Pneumonia,-0.128618119826574
./data/COVID/COVID-3002.png,COVID,-0.1286237991758054
./data/Pneumonia/Viral Pneumonia-9.png,Pneumonia,-0.12867575541530046
./data/Normal/Normal-4194.png,Normal,-0.1286799236311329
./data/Pneumonia/Viral Pneumonia-1232.png,Pneumonia,-0.12868434340554086
./data/Pneumonia/Viral Pneumonia-266.png,Pneumonia,-0.12871542266179137
./data/COVID/COVID-2578.png,COVID,-0.12872809725633316
./data/Normal/Normal-5143.png,Normal,-0.12873772864364852
./data/COVID/COVID-442.png,COVID,-0.12875603169501676
./data/Pneumonia/Viral Pneumonia-793.png,Pneumonia,-0.12876871753703617
./data/Normal/Normal-7126.png,Normal,-0.1288164537402398
./data/Normal/Normal-6407.png,Normal,-0.12884824973585413
./data/Normal/Normal-655.png,Normal,-0.12884955174900226
./data/Pneumonia/Viral Pneumonia-631.png,Pneumonia,-0.1288908153129515
./data/Normal/Normal-6367.png,Normal,-0.12891654120352214
./data/Normal/Normal-852.png,Normal,-0.12893840578425203
./data/COVID/COVID-1676.png,COVID,-0.1289723953296315
./data/Normal/Normal-1551.png,Normal,-0.12898952544398795
